submission_date,code,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,consent_cases,consent_deaths,State
09/01/2021,ND,118491,107475.0,11016.0,536,66.0,1562,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
02/24/2020,ND,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
11/03/2020,ND,48301,48301.0,0.0,1114,0.0,568,0.0,0.0,12,0.0,Agree,Not agree,North Dakota
07/19/2020,ND,5126,5126.0,0.0,107,0.0,93,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
10/18/2021,ND,142407,122955.0,19452.0,923,429.0,1690,0.0,0.0,10,0.0,Agree,Not agree,North Dakota
08/25/2020,ND,10467,10467.0,0.0,238,0.0,138,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/15/2021,ND,113330,103299.0,10031.0,53,-11.0,1545,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/04/2020,ND,2706,2706.0,0.0,27,0.0,66,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
12/10/2020,ND,87213,85206.0,2007.0,506,35.0,1130,0.0,0.0,27,0.0,Agree,Not agree,North Dakota
02/25/2021,ND,99711,94530.0,5181.0,90,19.0,1442,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
10/23/2020,ND,36874,36874.0,0.0,935,0.0,448,0.0,0.0,8,0.0,Agree,Not agree,North Dakota
10/11/2021,ND,138902,120783.0,18119.0,951,443.0,1652,0.0,0.0,10,0.0,Agree,Not agree,North Dakota
05/04/2020,ND,1225,1225.0,0.0,34,0.0,25,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/11/2020,ND,2980,2980.0,0.0,39,0.0,74,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
01/27/2021,ND,97305,93074.0,4231.0,145,38.0,1417,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
10/31/2020,ND,45043,45043.0,0.0,1127,0.0,531,0.0,0.0,7,0.0,Agree,Not agree,North Dakota
09/22/2021,ND,127912,113603.0,14309.0,629,254.0,1595,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
03/09/2021,ND,100615,95029.0,5586.0,101,69.0,1452,0.0,0.0,3,0.0,Agree,Not agree,North Dakota
02/28/2021,ND,99852,94623.0,5229.0,43,10.0,1445,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
02/18/2021,ND,99153,94150.0,5003.0,119,38.0,1435,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
11/22/2020,ND,73397,73397.0,0.0,714,0.0,846,0.0,0.0,6,0.0,Agree,Not agree,North Dakota
04/21/2021,ND,106385,98651.0,7734.0,167,59.0,1484,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/25/2021,ND,116022,105466.0,10556.0,356,58.0,1556,0.0,0.0,3,0.0,Agree,Not agree,North Dakota
04/05/2020,ND,207,0.0,0.0,21,0.0,3,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
03/11/2021,ND,100847,95186.0,5661.0,121,40.0,1455,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
03/24/2020,ND,37,0.0,0.0,5,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
07/16/2021,ND,111000,101727.0,9273.0,25,8.0,1537,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
01/18/2021,ND,96071,92192.0,3879.0,164,76.0,1386,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
08/20/2020,ND,9474,9474.0,0.0,232,0.0,132,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
06/02/2021,ND,110045,101042.0,9003.0,42,18.0,1512,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/26/2021,ND,110660,101491.0,9169.0,3,1.0,1528,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/15/2020,ND,16333,16333.0,0.0,269,0.0,177,0.0,0.0,5,0.0,Agree,Not agree,North Dakota
08/16/2021,ND,113673,103520.0,10153.0,343,122.0,1548,0.0,0.0,3,0.0,Agree,Not agree,North Dakota
02/24/2021,ND,99621,94459.0,5162.0,90,25.0,1441,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
02/03/2021,ND,98034,93546.0,4488.0,98,20.0,1422,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
04/29/2020,ND,1033,1033.0,0.0,42,0.0,19,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
05/22/2021,ND,109603,100743.0,8860.0,26,-2.0,1507,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/26/2020,ND,3421,3421.0,0.0,28,0.0,87,0.0,0.0,9,9.0,Agree,Not agree,North Dakota
01/07/2021,ND,94438,90999.0,3439.0,282,24.0,1352,0.0,0.0,11,0.0,Agree,Not agree,North Dakota
10/20/2020,ND,34165,34165.0,0.0,499,0.0,422,0.0,0.0,10,0.0,Agree,Not agree,North Dakota
03/02/2021,ND,100067,94735.0,5332.0,110,59.0,1448,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
07/27/2021,ND,111411,101981.0,9430.0,80,21.0,1538,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
05/27/2020,ND,2439,2439.0,0.0,17,0.0,56,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
06/30/2021,ND,110718,101534.0,9184.0,11,-1.0,1528,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
03/23/2020,ND,32,0.0,0.0,2,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
05/23/2021,ND,109633,100759.0,8874.0,30,14.0,1507,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
03/08/2021,ND,100514,94997.0,5517.0,95,60.0,1449,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
10/24/2020,ND,37719,37719.0,0.0,845,0.0,456,0.0,0.0,8,0.0,Agree,Not agree,North Dakota
12/05/2020,ND,82981,82981.0,0.0,477,0.0,1013,0.0,0.0,6,0.0,Agree,Not agree,North Dakota
03/15/2020,ND,1,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/03/2020,ND,12973,12973.0,0.0,344,0.0,150,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
04/02/2020,ND,159,0.0,0.0,12,0.0,3,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/31/2020,ND,12000,12000.0,0.0,184,0.0,145,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
07/29/2020,ND,6301,6301.0,0.0,74,0.0,103,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
11/23/2020,ND,74401,74401.0,0.0,1004,0.0,883,0.0,0.0,37,0.0,Agree,Not agree,North Dakota
06/03/2021,ND,110151,101123.0,9028.0,106,25.0,1515,0.0,0.0,3,0.0,Agree,Not agree,North Dakota
02/10/2020,ND,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/15/2020,ND,3101,3101.0,0.0,21,0.0,77,0.0,0.0,3,3.0,Agree,Not agree,North Dakota
09/08/2020,ND,14110,14110.0,0.0,238,0.0,157,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
03/30/2021,ND,103091,96567.0,6524.0,211,109.0,1466,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
01/02/2021,ND,93041,89955.0,3086.0,150,24.0,1310,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/19/2020,ND,3226,3226.0,0.0,33,0.0,76,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
04/05/2021,ND,103974,97127.0,6847.0,260,185.0,1468,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
06/01/2020,ND,2625,2625.0,0.0,48,0.0,61,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/06/2021,ND,112285,102543.0,9742.0,116,43.0,1542,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/07/2021,ND,110254,101202.0,9052.0,39,4.0,1516,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
04/22/2020,ND,679,679.0,0.0,35,0.0,14,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
09/06/2021,ND,119963,108549.0,11414.0,407,173.0,1564,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/16/2020,ND,3124,3124.0,0.0,23,0.0,74,0.0,0.0,-3,-3.0,Agree,Not agree,North Dakota
05/09/2021,ND,108526,100007.0,8519.0,44,20.0,1499,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
01/23/2020,ND,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
04/20/2021,ND,106218,98543.0,7675.0,176,57.0,1484,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
10/01/2021,ND,133519,117282.0,16237.0,711,167.0,1621,0.0,0.0,10,0.0,Agree,Not agree,North Dakota
11/29/2020,ND,79252,79252.0,0.0,594,0.0,927,0.0,0.0,7,0.0,Agree,Not agree,North Dakota
12/31/2020,ND,92770,89730.0,3040.0,275,70.0,1309,0.0,0.0,17,0.0,Agree,Not agree,North Dakota
08/12/2020,ND,8171,8171.0,0.0,201,0.0,120,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/31/2021,ND,117955,107005.0,10950.0,458,115.0,1561,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
02/22/2020,ND,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
10/14/2021,ND,140746,122007.0,18739.0,560,166.0,1669,0.0,0.0,7,0.0,Agree,Not agree,North Dakota
08/08/2021,ND,112336,102600.0,9736.0,26,-3.0,1542,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
10/19/2021,ND,142985,123388.0,19597.0,578,145.0,1698,0.0,0.0,8,0.0,Agree,Not agree,North Dakota
05/17/2021,ND,109235,100493.0,8742.0,100,44.0,1504,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
12/03/2020,ND,81949,81949.0,0.0,844,0.0,989,0.0,0.0,12,0.0,Agree,Not agree,North Dakota
10/17/2020,ND,31978,31978.0,0.0,717,0.0,404,0.0,0.0,5,0.0,Agree,Not agree,North Dakota
03/04/2021,ND,100278,94866.0,5412.0,211,80.0,1448,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
03/18/2021,ND,101514,95616.0,5898.0,111,41.0,1460,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
06/12/2021,ND,110432,101324.0,9108.0,6,1.0,1520,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
07/25/2020,ND,5876,5876.0,0.0,140,0.0,99,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
02/19/2021,ND,99228,94189.0,5039.0,75,36.0,1437,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
04/12/2020,ND,308,0.0,0.0,15,0.0,8,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
10/17/2021,ND,141484,122461.0,19023.0,108,42.0,1680,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
11/18/2020,ND,68612,68612.0,0.0,1382,0.0,795,0.0,0.0,10,0.0,Agree,Not agree,North Dakota
09/14/2021,ND,124047,111215.0,12832.0,943,270.0,1580,0.0,0.0,4,0.0,Agree,Not agree,North Dakota
03/25/2020,ND,45,0.0,0.0,8,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
04/21/2020,ND,644,644.0,0.0,17,0.0,13,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
03/03/2021,ND,100067,94735.0,5332.0,0,0.0,1448,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/05/2020,ND,2745,2745.0,0.0,39,0.0,71,0.0,0.0,5,0.0,Agree,Not agree,North Dakota
05/02/2021,ND,107763,99546.0,8217.0,55,21.0,1494,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
01/10/2021,ND,94830,91308.0,3522.0,114,2.0,1352,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/06/2021,ND,110215,101167.0,9048.0,16,9.0,1516,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/17/2020,ND,3166,3166.0,0.0,42,0.0,74,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
11/01/2020,ND,46015,46015.0,0.0,972,0.0,540,0.0,0.0,9,0.0,Agree,Not agree,North Dakota
06/28/2021,ND,110680,101506.0,9174.0,17,4.0,1528,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
10/02/2021,ND,133652,117456.0,16196.0,133,-41.0,1621,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/04/2020,ND,13334,13334.0,0.0,361,0.0,155,0.0,0.0,5,0.0,Agree,Not agree,North Dakota
11/25/2020,ND,76442,76442.0,0.0,964,0.0,897,0.0,0.0,10,0.0,Agree,Not agree,North Dakota
04/14/2021,ND,105380,97981.0,7399.0,165,86.0,1475,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
06/10/2021,ND,110386,101292.0,9094.0,35,11.0,1520,0.0,0.0,3,0.0,Agree,Not agree,North Dakota
11/16/2020,ND,65967,65967.0,0.0,1082,0.0,769,0.0,0.0,26,0.0,Agree,Not agree,North Dakota
05/14/2021,ND,109057,100358.0,8699.0,84,41.0,1504,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
05/01/2021,ND,107708,99512.0,8196.0,69,3.0,1494,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/09/2021,ND,112560,102725.0,9835.0,224,99.0,1542,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
10/22/2020,ND,35939,35939.0,0.0,887,0.0,440,0.0,0.0,9,0.0,Agree,Not agree,North Dakota
02/05/2020,ND,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
10/25/2020,ND,38241,38241.0,0.0,522,0.0,461,0.0,0.0,5,0.0,Agree,Not agree,North Dakota
05/21/2021,ND,109577,100715.0,8862.0,68,23.0,1507,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/18/2021,ND,125697,112357.0,13340.0,99,17.0,1586,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
02/02/2021,ND,97936,93468.0,4468.0,138,51.0,1422,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
03/02/2020,ND,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/23/2020,ND,3320,3320.0,0.0,7,0.0,78,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
01/14/2021,ND,95599,91837.0,3762.0,221,35.0,1373,0.0,0.0,8,0.0,Agree,Not agree,North Dakota
07/01/2021,ND,110729,101540.0,9189.0,11,5.0,1528,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
01/25/2020,ND,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/21/2021,ND,114747,104474.0,10273.0,57,-20.0,1551,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
07/06/2021,ND,110779,101570.0,9209.0,28,14.0,1528,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
05/13/2020,ND,1647,1647.0,0.0,76,0.0,40,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
01/19/2021,ND,96222,92275.0,3947.0,151,68.0,1387,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
09/03/2021,ND,119383,108117.0,11266.0,452,81.0,1564,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/25/2020,ND,20380,20380.0,0.0,495,0.0,227,0.0,0.0,8,0.0,Agree,Not agree,North Dakota
05/04/2021,ND,108081,99699.0,8382.0,169,76.0,1497,0.0,0.0,3,0.0,Agree,Not agree,North Dakota
05/24/2020,ND,2418,2418.0,0.0,53,0.0,53,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
08/02/2020,ND,6785,6785.0,0.0,125,0.0,105,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
11/02/2020,ND,47187,47187.0,0.0,1172,0.0,556,0.0,0.0,16,0.0,Agree,Not agree,North Dakota
10/10/2020,ND,27265,27265.0,0.0,637,0.0,339,0.0,0.0,3,0.0,Agree,Not agree,North Dakota
05/23/2020,ND,2365,2365.0,0.0,48,0.0,52,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
05/15/2021,ND,109104,100408.0,8696.0,47,-3.0,1504,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/23/2021,ND,128552,114064.0,14488.0,640,179.0,1597,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
08/21/2020,ND,9736,9736.0,0.0,262,0.0,135,0.0,0.0,3,0.0,Agree,Not agree,North Dakota
02/17/2021,ND,99034,94069.0,4965.0,133,29.0,1435,0.0,0.0,4,0.0,Agree,Not agree,North Dakota
08/09/2020,ND,7713,7713.0,0.0,117,0.0,113,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
01/30/2021,ND,97630,93293.0,4337.0,68,20.0,1422,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/10/2020,ND,14684,14684.0,0.0,241,0.0,164,0.0,0.0,4,0.0,Agree,Not agree,North Dakota
10/06/2020,ND,24857,24857.0,0.0,493,0.0,304,0.0,0.0,24,0.0,Agree,Not agree,North Dakota
09/08/2021,ND,121217,109265.0,11952.0,615,177.0,1571,0.0,0.0,4,0.0,Agree,Not agree,North Dakota
03/29/2020,ND,98,0.0,0.0,4,0.0,1,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
07/11/2020,ND,4243,4243.0,0.0,89,0.0,87,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
06/20/2020,ND,3251,3251.0,0.0,25,0.0,76,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/14/2021,ND,113277,103235.0,10042.0,52,-12.0,1545,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/27/2020,ND,3458,3458.0,0.0,37,0.0,78,0.0,0.0,-9,-9.0,Agree,Not agree,North Dakota
09/29/2020,ND,21846,21846.0,0.0,444,0.0,246,0.0,0.0,7,0.0,Agree,Not agree,North Dakota
07/03/2020,ND,3722,3722.0,0.0,65,0.0,89,0.0,0.0,9,9.0,Agree,Not agree,North Dakota
03/31/2020,ND,126,0.0,0.0,17,0.0,3,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
01/09/2021,ND,94716,91196.0,3520.0,158,44.0,1352,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
05/30/2020,ND,2554,2554.0,0.0,34,0.0,60,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
06/24/2021,ND,110642,101479.0,9163.0,15,5.0,1527,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
07/05/2021,ND,110751,101556.0,9195.0,15,7.0,1528,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/23/2020,ND,19451,19451.0,0.0,470,0.0,211,0.0,0.0,8,0.0,Agree,Not agree,North Dakota
10/04/2021,ND,134922,118067.0,16855.0,1137,700.0,1623,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
11/06/2020,ND,53204,53204.0,0.0,1602,0.0,628,0.0,0.0,15,0.0,Agree,Not agree,North Dakota
12/28/2020,ND,91829,89041.0,2788.0,271,112.0,1276,0.0,0.0,6,0.0,Agree,Not agree,North Dakota
06/13/2020,ND,3058,3058.0,0.0,42,0.0,74,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
05/05/2021,ND,108218,99805.0,8413.0,137,31.0,1499,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
06/17/2021,ND,110544,101408.0,9136.0,24,7.0,1523,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
04/20/2020,ND,627,627.0,0.0,42,0.0,13,0.0,0.0,3,0.0,Agree,Not agree,North Dakota
12/12/2020,ND,87871,85803.0,2068.0,281,10.0,1152,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
03/14/2020,ND,1,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
03/30/2020,ND,109,0.0,0.0,11,0.0,3,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
01/13/2021,ND,95378,91651.0,3727.0,243,55.0,1365,0.0,0.0,8,0.0,Agree,Not agree,North Dakota
04/28/2020,ND,991,991.0,0.0,49,0.0,19,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
02/20/2020,ND,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
07/02/2020,ND,3657,3657.0,0.0,42,0.0,80,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
10/14/2020,ND,29653,29653.0,0.0,706,0.0,370,0.0,0.0,5,0.0,Agree,Not agree,North Dakota
07/18/2021,ND,111008,101734.0,9274.0,5,1.0,1537,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
11/05/2020,ND,51602,51602.0,0.0,1765,0.0,613,0.0,0.0,17,0.0,Agree,Not agree,North Dakota
10/15/2020,ND,30517,30517.0,0.0,864,0.0,388,0.0,0.0,18,0.0,Agree,Not agree,North Dakota
05/16/2020,ND,1848,1848.0,0.0,87,0.0,42,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/28/2021,ND,116751,106122.0,10629.0,85,-11.0,1560,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
11/13/2020,ND,62872,62872.0,0.0,2270,0.0,726,0.0,0.0,19,0.0,Agree,Not agree,North Dakota
05/06/2020,ND,1323,1323.0,0.0,57,0.0,31,0.0,0.0,6,0.0,Agree,Not agree,North Dakota
03/17/2020,ND,5,0.0,0.0,4,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
10/03/2021,ND,133785,117630.0,16155.0,133,-41.0,1621,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
05/20/2021,ND,109509,100670.0,8839.0,69,19.0,1507,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/24/2020,ND,10229,10229.0,0.0,229,0.0,138,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
08/04/2020,ND,7057,7057.0,0.0,124,0.0,108,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
03/20/2021,ND,101651,95725.0,5926.0,49,2.0,1461,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
05/29/2021,ND,109935,100974.0,8961.0,20,3.0,1512,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/28/2020,ND,21402,21402.0,0.0,419,0.0,239,0.0,0.0,5,0.0,Agree,Not agree,North Dakota
06/21/2020,ND,3288,3288.0,0.0,37,0.0,77,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
06/25/2021,ND,110657,101489.0,9168.0,15,5.0,1528,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
04/27/2021,ND,107154,99125.0,8029.0,156,48.0,1486,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
04/08/2021,ND,104488,97481.0,7007.0,124,-6.0,1470,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
06/30/2020,ND,3576,3576.0,0.0,37,0.0,79,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
12/01/2020,ND,80135,80135.0,0.0,480,0.0,966,0.0,0.0,12,0.0,Agree,Not agree,North Dakota
02/07/2021,ND,98184,93610.0,4574.0,29,2.0,1428,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/27/2021,ND,110663,101493.0,9170.0,3,1.0,1528,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
03/20/2020,ND,26,0.0,0.0,7,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/16/2020,ND,16333,16333.0,0.0,0,0.0,184,0.0,0.0,7,0.0,Agree,Not agree,North Dakota
08/30/2020,ND,11816,11816.0,0.0,332,0.0,143,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
03/26/2021,ND,102536,96284.0,6252.0,154,34.0,1466,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
10/21/2020,ND,35052,35052.0,0.0,887,0.0,431,0.0,0.0,9,0.0,Agree,Not agree,North Dakota
02/12/2021,ND,98551,93764.0,4787.0,85,44.0,1431,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
10/16/2021,ND,141376,122395.0,18981.0,108,42.0,1680,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/04/2021,ND,119469,108216.0,11253.0,86,-13.0,1564,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/05/2020,ND,7177,7177.0,0.0,120,0.0,109,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
02/11/2020,ND,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
05/21/2020,ND,2229,2229.0,0.0,134,0.0,51,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
03/13/2021,ND,100976,95303.0,5673.0,34,8.0,1457,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
02/26/2020,ND,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
12/09/2020,ND,86707,84735.0,1972.0,557,50.0,1103,0.0,0.0,23,0.0,Agree,Not agree,North Dakota
02/19/2020,ND,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
06/05/2021,ND,110199,101160.0,9039.0,21,5.0,1516,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
01/24/2021,ND,96874,92799.0,4075.0,57,8.0,1411,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
07/15/2021,ND,110975,101710.0,9265.0,17,-2.0,1536,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
04/16/2020,ND,393,0.0,0.0,28,0.0,9,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/20/2020,ND,18244,18244.0,0.0,286,0.0,193,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
08/24/2021,ND,115666,105168.0,10498.0,354,57.0,1553,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
03/27/2021,ND,102583,96323.0,6260.0,47,8.0,1466,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
04/30/2020,ND,1067,1067.0,0.0,34,0.0,19,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/18/2020,ND,17607,17607.0,0.0,377,0.0,192,0.0,0.0,8,0.0,Agree,Not agree,North Dakota
03/13/2020,ND,1,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
07/17/2021,ND,111003,101730.0,9273.0,3,0.0,1537,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/07/2020,ND,7508,7508.0,0.0,181,0.0,112,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
03/16/2021,ND,101284,95453.0,5831.0,134,55.0,1459,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
07/02/2021,ND,110734,101548.0,9186.0,5,-3.0,1528,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
09/01/2020,ND,12267,12267.0,0.0,267,0.0,148,0.0,0.0,3,0.0,Agree,Not agree,North Dakota
07/03/2021,ND,110735,101548.0,9187.0,1,1.0,1528,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
12/26/2020,ND,91465,88803.0,2662.0,110,26.0,1266,0.0,0.0,2,0.0,Agree,Not agree,North Dakota
05/19/2021,ND,109440,100620.0,8820.0,78,28.0,1507,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
04/06/2020,ND,225,0.0,0.0,18,0.0,3,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
07/30/2020,ND,6469,6469.0,0.0,168,0.0,103,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
04/26/2021,ND,106998,99017.0,7981.0,189,102.0,1486,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/03/2021,ND,111933,102311.0,9622.0,96,40.0,1541,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
